id,text,anger,disgust,fear,joy,sadness,surprise
amh_train_track_a_00017,ይህ ዓይነት ኣስጸያፊ ተግባር በኢትዮጵያ በተደጋጋጋሚ ይታያል ይህ የሚያሳይህ ደግሞ መንግስትን አለመኖሩ ነው ህግ አልባነት ነግሰዋል ይህ አውሬም አያደርገውም በጣም ያሳዝናል እናንተ ኢትዮጵያኖች በተለይ በየቲክቶኩ ለእውቅና ለጥቅም ብላቹ ስትንጫጩ የምትውሉት ስለዚህ ዓይነት ጉዳይ አንዲትም ቀን ስትናገር አልሰማንም እናንተ ሃይማኖታዊያን ነን የምትሉ እንደዛ,1,1,0,0,1,0
amh_train_track_a_00018,በፊት በሰራኸው ጥፋት አሁን ላይ ዋጋ ሲያስከፍልህ,0,0,0,0,0,0
amh_train_track_a_00019,ህጉ የሚፀናው ኤርትራውያን ስለሆኑ ብቻ ነው ኢትዮጵያውያኖች ከዚህ የበለጠ አሰቃቂና ዘግናኝ ወንጀሎች እየፈፁሙ አይደል እንዴ  ከዝርፊያ ባሻገር ዝርፊያው ከግድያ ጋር አደል እንዴ ድርጊቱ እየተባባሰ አይደል  የኢትዮጵያና ኤርትራውያኖች ፍርድ የተለያየ የሆነበት ምክንያት ምንድነው ኧረ እግዚኦ መሀረነ ክርስቶስ ግፍና በደል በዛ እስቲ ሁሉም አስቦበት ሞቱ ቀርቶ በእድሜ ልክ ተቀይሮ ወንጀለኞቹ የመፀፀቻና ንስሀ መግቢያ ዘመን አግኝተው የመተንፈሻ,1,1,0,0,0,0
amh_train_track_a_00020,አለፍልህ የተረገመክ ሳኡዲ የታሰሩትን ዜጋ አስገባ እንባቸው ጎርፍ ሁኖ ይወስድህ ስም ፈላጊ,1,1,0,0,0,0
amh_train_track_a_00021,እየቀለድኩኝ መስሎሻላ። ስንቱን መከራ አሳልፈን ነው እዚህ የደረስነው።,0,0,0,0,1,0
amh_train_track_a_00022,ሴቶች በወንዶች እንክብካቤ ሲደረግላቸው የተለየ ደስ የሚል ስሜት ይሰማታል ። እኛ የበዛ እንክብካቤ እና care በሴቶች ሲደረግልን መጥፎ ስሜት እና የበታችነት ይጫናነናል ። በተለይ,0,0,0,0,0,0
amh_train_track_a_00023,ህገወጥ የቤት ግንባታ ዛሬም ይፈርሳል ነገም ይፈርሳል ቆሻሻ ተቋም ለውሸትና ለብሄርህ ስታጎበድድ እውነትን ኦሮሚያ ላይ መጋረድ አትችልም ሲጀመር ይሄ ተቋም ኢትዮጵያ አይወክልም አማራን እንጂ,1,1,0,0,0,0
amh_train_track_a_00024,ኣዎ ይህ አይነቱ ዘግናኝ ግፍ ለታሪክ ብቻ ኣቀመጥም እንዲጠየቁበትም እንሰንደዋለን,1,0,0,0,1,0
amh_train_track_a_00025,በጣም ያሳዝናል ታሪኩ ልብ ይስብራል,0,0,0,0,1,0
amh_train_track_a_00026,ቀንድ አውጣ ይህን እንዴት የአማራ መሪ አድርገው ቀጠሩት ያሳዝናል ህዝቡን እንዴት እንደሚንቁት,0,1,0,0,1,0
amh_train_track_a_00027,ይህንን ቀውስ ጠማቂና እብድ ሰውዬ ከቤተ መንግስት ወደ እስር ቤት በመወርወር ለህግ ማቅረብ የግድ ነው ከቀውስ ወደ ቀውስ ከጦርነት ወደጦርነት አገርን እየደ,1,1,0,0,0,0
amh_train_track_a_00028,ወደማን ይጮሀል ከፈጣሪ ዉጪ ያማል ቅኔዉ ወዳጀዋ ምንም ልትገዛ ምንም ሰዉ ልትጨፈጪፍ ልትገል አካል ልታጎል ትችልአለህ ግን ዋ ላንተ መጨረሻ ፍራ መከላከያ የሰፈር ሚኒሻ ነዉ እስኪ ይንገሩኚ ምርኮኛ ጀኔናር,1,0,0,0,1,0
amh_train_track_a_00029,በኢየሩሳሌም የነገሠው፣ የዳዊት ልጅ፣ የሰባኪው ቃል፤ ሰባኪው፣ “ከንቱ፣ ከንቱ፣ የከንቱ ከንቱ፤ ሁሉም ነገር ከንቱ ነው” ይላል። ከፀሓይ በታች ከሚለፋበት ተግባር ሁሉ፣ ሰው ምን ትርፍ ያገኛል? ትውልድ ይሄዳል፤ ትውልድ ይመጣል፤ ምድር ግን ለዘላለም ጸንታ ትኖራለች። ፀሓይ ትወጣለች፤ ትጠልቃለችም፤ ወደምትወጣበትም ለመመመለስ ትጣደፋለች። ነፋስ ወደ ደቡብ ይነፍሳል፤ ወደ ሰሜንም ይመለሳል፤ ዞሮ ዞሮ ይሄዳል፤ ዘወትርም ወደ ዑደቱ ይመለሳል። ወ,0,0,0,0,0,0
amh_train_track_a_00030,አባቷ አሜሪካም አፍጋኒስታንንን ለበርካታ አመታት ወራ ስትገል ስትጨቁን በስተመጨረሻም ታንክ ና መድፏን እየጣለች ነው የሸሸሸችው ኢስራኢልም ከዚህ የከፋ ሽንፈት ነው የሚገጥማት ምክንያቱም ህዝብን ጦርነት ገጥሞ ያሸነፈ የለም ። ግዜው ሊረዝም ይችላል,1,0,0,0,0,0
amh_train_track_a_00031,ያንቺ እና የመሰለቹሽ የዘቀጠ ዃላ ቀር የፅንፈኛ አስተሳሰብ ቃል አቀባይ ነበረ ምኑ ነዉ እዉነቱ ባክሽ,0,1,0,0,0,0
amh_train_track_a_00032,ስጠላት እጭምስጥ ነገር ናት,0,1,0,0,0,0
amh_train_track_a_00033,የኢትዮጵያ ሚድያ መጀመሪያ እስራኤል በፍልስጤን ላይ ያደረሰችውን በደል ጆሮ ዳባ ልብስ ብላችሁ አሁን በእስራኤል ላይ ጥቃት ተፈፀመባት ትላላላችሁ።ንድድድ ትበል።ብሶት የወለደው ነው ።,1,1,0,0,0,0
amh_train_track_a_00034,አርብ የፍቅር ቀን ጌታ ሆይ ስለ ሰው ልጆች ፍቅር ስትል በዕለተ አርብ በቆረስከው ስጋህ ባፈሰሰከው ደምህ ብለህ አቤቱ ማረን ይቅርም በለን,0,0,0,0,1,0
amh_train_track_a_00035,አይ ሲማይ የኔ እረ ተይክክሚስኪን ጉዚ ሰራሽለት,0,0,0,0,0,0
amh_train_track_a_00036,የኦሮሞው መንግስት ለምን አማራውን መምታት ፈለገ? ከአቶ ግርማ የሺጥላ ሞት ጋር ተያይዞ የጸጥታና ደህንነት የጋራ ግብረ ኃይል ሰሞኑን,0,1,0,0,0,0
amh_train_track_a_00037,ተፈታዊት አለቆችሽ አንጥፈው የ አብይን እግር እየሳሙ ነው ቻይው,0,1,0,0,0,0
amh_train_track_a_00038,ባህራችንን የሰረቃችውብንን ውለታ ነው የምናስታውሰው  ታዲያ የቱን ውለታ ይሆን የምትለን እንደውም ክፋ ምቀኛችን እናንተ ናቹ ኢትዮዽያ ባህር የሚሰጣት ሃገር ማግኘቷ ከባድ ድንግጣ ውስጥ ከቷቹዋል ድንገት ያልጠበቃቹት ነገር ከሰመመናቹ ሲያነቃቹ ይሄኔ ውለታ የምትለው ለኢሳያስ ስልጣን ትግራይ ዘምተህ ጭዳ የሆንክበትን ይሆናል እኮ,1,1,0,0,0,0
amh_train_track_a_00039,የአምስት አመቱን ስቃይ ይሄ ኢንተርቪዉ ሊያስረሳኝ ነዉ ልበል የሆነ ተስፋ ይታየኛል ካታያቹ በላይክ አሳዩህኝ,0,0,0,1,0,0
amh_train_track_a_00040,የስንት ሚሊዮኖች ሞት እና መፈናቀል ነው የሚያስተምራችሁ ? ጋሼ ረጋ ይበሉ ፣ በ21 ዘመን ሰው እንደ ቅጠል እ,1,0,0,0,1,0
amh_train_track_a_00041,ሰውዪው ሀገሪቱን ጠላት ሰበሰባት ታደርገዋለች ምክንያቱም ግብፅ ይህንን አጋጣሚ መጠቀም ትፈልጋለች,0,0,0,0,0,0
amh_train_track_a_00042,የአፍሪካ ዋንጫ አሸናፊዎች በገንዘብ እና በቪላ ሽልማት ተንበሸበሹ,0,0,0,1,0,0
amh_train_track_a_00043,ሰውን ባንዳ ከማለት አስቀድመው ተገቢውን ጥናት እና መረጃ ስብሰባ ያድርጉ። የኢትዮጵያን ፓለቲካ በአግባቡ ያጢኑ። የመረዳት አቅም ከሌለዎ ስሜታዊ ከሆነ ውሳኔ ተቆጥበው ድምፅ ተአቅቦ,1,0,0,0,0,0
amh_train_track_a_00044,ከሉስፈርም ጋር ኢትዮጵያን ለመጥፋት እና አሸባሪ ወያኔ ለመታደግ መወያየቱ አይቀርም! አስመሳይ የአሸባሪ ወያኔ አፍቃሪ ነው ጋሽ አብይ አህመድ አጥብቃን ልንቃወሞ ይገባል፡፡፡,0,1,0,0,0,0
amh_train_track_a_00045,ይሄ ውርጋጥ ለካ የጠፉው ፕራንክ ሲያርግ ጠለፉት,0,1,0,0,0,0
amh_train_track_a_00046,በትግራይ በምግብ እጥረት 13 ህጻናት ሞተዋል- አይደር ሆስፒታል,0,0,0,0,1,0
amh_train_track_a_00047,ይህን ድራማ ባልጀምር ጥሩ ነበር እንደሚሞቱ አውቃለሁ ግን ማየት ጀምራለሁ,0,0,0,0,1,0
amh_train_track_a_00048,እለት ዕለት በንስሐ እየታደስን የጌታ ምጽዓት ከቀድሞ ይልቅ ቀርባለችና እራሳችንን እናዘጋጅ ሞት ድንገት መጥቶ እንዲህ ይወስዳል በእርሱ በማመን በሚገኝ ድነት ከዘላለም ሞት ወደዘላለም ህይወት መግባት ይሁንልንመዳን በክርስቶስ በማመን እንጂ መልካም ስራን በመስራት አይደለም,0,0,0,0,0,0
amh_train_track_a_00049,በጣም ጥሩ ነዉ መረዳዳዳት ሌሎቹም ማሳያ ነዉና በርታ ጎበዝ ...,0,0,0,1,0,0
amh_train_track_a_00050,አሁን እንደሱ ሆዳም ህዝብ ካልሆነ ማንም አይሸወድልህም አገር መውጫ መግብያ አተን ገና የባር በር ቅብርጥሰዬ ይላል የጂኔ ልጆዎች ሴጣን መንግስት,1,1,0,0,0,0
amh_train_track_a_00051,አረ ጃንሆይ ሼም አገር ጥሎ ስለተንቦቀቦቀ ነው በዘመኑ ኢትዮጵያን የፈጠፈጠ የጣለ ቤተሰቡን በእንግሊዝ አስቀምጦ ኢትዮጵያን ዋጋ ያስከፈለ 😏😏😏,1,1,0,0,0,0
amh_train_track_a_00052,ብልጽግና በአብን በኩል ያወጣው የአጨዳ ወቅት ዲስኩር ሲያስቀኝ መንግስት ተብየው በሱዳን የተወሰደብን መሬት ይመለስ ዘንድ ስለሱዳን ሰላም ጸልዩ የሚለው ማላገጫ አሳረረኝ ጎበዝ ምኑ አዘቅት ውስጥ ነው የወደቅነው,1,0,0,0,0,0
amh_train_track_a_00053,ባሪያ ምንድን ነው? በዘረኝነት ያልተበከለ ሰው ለናንተ ባሪያ ነው? በኢትዮጵያ የሚኮራ ባሪያ ነው? ሰውየው እንቁ ነው! ለእምዬ ኢትዮ,1,0,0,0,0,0
amh_train_track_a_00054,አፉ መርዝ የሆነ ሠውዬ ነው የብልጽግና ባንዳ ነው የሚያነሳቸው ሀሳቦች ሁሉ ጥላቻ ነው ትግራይም አማራም አንድ ይሆናሉ,0,1,0,0,0,0
amh_train_track_a_00055,ቤሊንግሃም ግሪንዉድን ‘ደፋሪ’ ብሎ ተሳድቧል ከተባለ በኋላ ላ ሊጋ ምርመራ ጀመረ,0,0,0,0,0,0
amh_train_track_a_00056,ቦረና ከአምና ጀምሮ ያለማቋረጥ ተከስቶ የቆየው ድርቅ ዛሬ እንደሰበር ዜና ሁሉም እየተቀባበለው ነው ዛሬ ስናያቸው የነበሩ ፎቶዎች ሁሉ የት ተደብቀው ቆይተው ድንገት እንደእንጉዳይ,1,0,0,0,1,0
amh_train_track_a_00057,መንጌ ጠላቱ ባለጌ እሱ ግን ይኖራል ለኢትዮጵያ ሁል ጊ ዜ,0,0,0,0,0,0
amh_train_track_a_00058,አንተ ሰው በላ መሀይም ፋኖን ፈርተህ አባቶች ላይ ተሰቀልክ ገብርኤል የቁም ስቃይህን ያብዛው ሞትን ሳይሆን ስቃይህ ይብዛ ወገኔን ከትልቅ እስከ ትንሽ ደም ጠጣህ,1,1,0,0,0,0
amh_train_track_a_00059,ሰው ብቻ በመሆንህ እድለኛ ነህ ግን አላማህን ስትዘነጋ የተዋረድክ ትሆናለህ።ሺ አመት የኖረ ከኖህ በስተቀር እንጃ አልሰማሁም።ስለዚ ለፈጣሪ ኑር ብሄር ለመተዋወቅ ብቻ።,1,0,0,0,0,0
amh_train_track_a_00060,ልጆችን ለሚዲያ መሸቀጫ ማዋል የሰው አይን እንዲገቡ ፀፀቱ እንዲጎዳን ያደርጋል ያሳዝናል ነገሩ ከዚህ ልንማር ይገባል ነፍስ ይማር,0,0,0,0,1,0
amh_train_track_a_00061,በፍፁም ጥሩ ንግግር አይመስለኝም! ሳይታሰብ የተነገረ ግን እደገኛ ንግግር! ክቡር ጠሚ ይታረሙ!,1,0,1,0,0,0
amh_train_track_a_00062,ፍቅረኛውን የገደለው አሜሪካዊ ታዳኝ ከኬንያ የፖሊስ ቁጥጥር ስር አመለጠ,0,0,0,0,0,0
amh_train_track_a_00063,ስሙኝማ ውዶቸ አንድ ፍቅረኛ ነበረኝ እና በጣም ብዙ ጊዜ ይሰድበኛል እንጨቃጨቃለን ከዛም ይቅርታ ይጠይቀኛል እና እኔም ስለምወደው ይቅርታ አደርግለታለሁ አንድ ቀን ግን አስመሳይ ነሽ አለኝ እመብርሀንን እያሰመሰልኩ አልነበረም እንዲያውም እንድንጋባ ጠይቆኝ ነበር እና እሽ ብየው ነበር ግን ስልክም መደወል ቀነሰ ግን ሁሌም እንደሚወደኝ ይነግረኛል ሲስተሮቹ ጋርም አስተዋውቆኛል እና ምን ይሻለኛል እባካችሁ ንገሩኝ ላስቸግሬችሁ እና ለላይክ ብየም,0,0,0,0,1,0
amh_train_track_a_00064,በጣም ያሳዝናል የኔ እናት አይዞሽ 💔😭😭😭,0,0,0,0,1,0
amh_train_track_a_00065,2 ቆሻሻ ማስወገጆ ኦሮሚያ ውሃ ኦሮሚያ ስንዴ ከኦሮሚያ አረ ስንቱ ታዲያ ይህን ትልቅ ህዝብ ጠልተህ የት ልትደርስ ሲቀጥል ኦሮሞን ጠልተህ ኢትያ ብሎ ነገር የለም ለቆሞ ቀሮች ይሰማል i am not oromo,1,1,0,0,0,0
amh_train_track_a_00066,የሱዳን ቀውስ ለኛ ያለው እንድምታ ምንድነው? ከእርስ በርሱ ጦርነት ጀርባ ያለው አጫዋች ማን ነው?,0,0,0,0,0,0
amh_train_track_a_00067,ሰለ ወቅታዊ ዘገባህ እናመሰግናለን ምነው የኢራን ዘገባ አቋም የሌለው የ71023 የሀማስን ጥቃት ተከትሎ የእስራኤል እግረኛ ጦር ወደ ጋዛ ከገባ እኛም እንቀላቀላለን ብላ ነበር አልሳካላት ሲል ሀማስ የ71023ሲፈፅም ሰለአለማከረን ነው አለች አሁን ደግሞ የራሳችን በቀል ነው አለች ሚገርም ነው,0,0,0,1,0,0
amh_train_track_a_00068,ከአጠገብ ህፃን እያለ እንደዚህ አይነት ፕራንክ ደስ አይልም,0,0,0,0,0,0
amh_train_track_a_00069,እረ የምን ተራ ነው ተራ ቢኖርማ ጥሩ ነበር ቢያንስ የተወሰነው ይዘጋጅ ነበር ! በሁሉም ቦታ እረፍት እንዳይኖረን አድርገው በአራቱም አቅጣጫ ተናበው እየጨፈጨፉን ነው!,1,0,0,0,0,0
amh_train_track_a_00070,“በፌደራል መንግሥቱ እና በህወሓት መካከል አለመተማመን አለ” አቶ ጌታቸው ረዳ,0,0,0,0,0,0
amh_train_track_a_00071,በኬንያ አንዲት መምህር ያለማቋረጥ ከሁለት ቀን በላይ አስተማረች,0,0,0,0,0,1
amh_train_track_a_00072,አድዋ የታላቋ ኢትዮጵያ ታላቅ ድል  የአፍሪካ ኩራት  የመላ አለም ጥቁር ህዝብ መመኪያና አሸብራቂ ብርሃን ነው  ለአዲሱ ትውልድ የወደፊት ድል የጀርባ አጥንት ሆኖ በታሪክ ሲታወስ ይኖራል  ለኢትዮጵያና ኢትዮጵያዊነት የተከፈለ ክቡር መስዋእትነት ነው,0,0,0,1,0,0
amh_train_track_a_00073,ኣይነ ጥላ😢😢😢ሆሆሆ ዳኒ😳 ግን ኣያቿት በጣም ብልጥ ነች love you 😍😍😍እራት የሚሏት ነገር😂😂😂ወይኔ ፍጥነት thank you 💎💎💎,0,0,0,1,0,0
amh_train_track_a_00074,የወላይታ ባህላዊ ጨዋታዎች ኢትዮጵያ ኣላት ከሚባሉት ጥሩ ቅርሶች ኣንዱ ነው ይህን ጨዋታ ልናዳብረው ይገባል ለምሳሌ የኣማራ የኦሮሞ በትከሻና በእግር ይከናወናል የወላይታ ጨዋታ ግን የወገብ ውዝዋዜን ያካትታል ከኣረቦች ከህንድ ጨዋታዎች ጋር ይመስላል ማዳበሩ ተገቢ ነው,0,0,0,1,0,0
amh_train_track_a_00075,የተከበሩ አቶ አለሙ ስሜ ሰልፉ እጅግ የሚገርም ነበር እንወደቾኣል ገነ ህቀራል እስከ ይህዎት መስወትነት ነዉ,0,0,0,1,0,0
amh_train_track_a_00076,ሃጫሉን አስበላው አንተና በቀለ ገርባ ከመስከረም ሰላሳ በሃላ መንግስት የለም ጠይቀው እስኪ ያስጨፈጨፍካቸው የደቡብ ልጆች ደማቸው ይፋረድሃል oromya with out of Ethiopia ብሎ ይህንን መንጋ ነዳው የአይልቀይዳ እና Isis ጭንቅላት ከነሱ ይከፉ ናቸው ኦሮሞ ሙስሊሞች አሁንማ አሜሪካና ካናዳ ልታባርራቸው ነው ሁሉንም,1,1,0,0,0,0
amh_train_track_a_00077,Tdf Tigray Prevail ይህንንን ሁሉ ችግር ያመጣው ስልጣን ላይ የነበረው አማራ ጠሉ ህወሃት ነው። ጦርነቱንም ቢሆን የጀመራችሁት እናንተው እንጂ እኛ አልደረስንባችሁም። ወልቃይት እና ራያ ደግሞ የጥንት የጥዋት የአማራ ርስት ናቸው። ለማንኛውም አማራ ላይጨርስ አይጀምርም፣ ለአማራ ጦርነት ሰርጉ ስለሆነ በቅርቡ ወራሪውን የአብይ ጦር እና የህወሓት የመከለያ አመራሮች መንጥሮ ወደ ቀድሞ ዙፋኑ ወደ ሚኒልክ ቤተመንግሥት የሚገባባባት ቀን ሩቅ,0,1,0,0,0,0
amh_train_track_a_00078,የዕጽ አዘዋዋሪው ኤል ቻፖ ልጅ በቁጥጥር ሥር ከዋለ በኋላ በሜክሲኮዋ ግዛት አመጽ ተቀሰቀሰ,0,0,0,0,0,0
amh_train_track_a_00079,አቦ ይሄ ሕዝብ ቀልብ ሳይገዛ መኖር ምን እንደሁ ሳናውቀው ጀንበር ልትጠልቅብን ነው ያሳዝናል? ምድረ ምቀኛና ዘረኛ ሕዝብ ደሞ ሀይማኖት ያለን ይመስል ፍጅት,0,1,0,0,1,0
amh_train_track_a_00080,አንዲት የገጠር መንደርን ከሕጻናት ቤተ መጽሐፍት ጋር ያስተዋወቀችው መምህርት,0,0,0,1,0,0
amh_train_track_a_00081,ከዛስ? ብአዴን የረጅም ግዜ ስትራተጂና ዕቅድ ይዞ የሚንቀሳቀስ ድርጅት አይመስለኝም። አብይ ድንገት ተነስቶ ኦሮሚያና ደቡብን ይዤ እገነጠላለሁ ቢለው መልስ ያለ,0,1,0,0,0,0
amh_train_track_a_00082,በጀርባ የሚወጉ አጭበርባሪ እናተ የህዝብ ተወካይ ተባዬች የሚያደርጉትን ግፍ እያወቃችሁ ዝምታን መረጣችሁ  ህዝብ ወክሏችሁ እና ተናገሩልኝ ብሎ እናተ ግን ዝም አላችሁ ሆዳችሁ አምላክ ሆነ ታማኝነታችሁ ለማን እንደሆነ ታይቷል ዎጋ ትከፍላላችሁ,1,0,0,0,1,0
amh_train_track_a_00083,ቲክቶክ ላይ ዶክተር ነኝ ብሎ የሕክምና ምክር ሲሰጥ የነበረው ደቡብ አፍሪካዊ ተከሰሰ,0,0,0,0,0,0
amh_train_track_a_00084,እኛም ጦርነት ላይ ነንኮ😋😋😋 እስራኤል የቃልኪዳን ሀገር ልጆች ናቸው 🤗,0,0,0,0,0,0
amh_train_track_a_00085,ብልሁ መምሬ ሲሮጡ ሲሮጡ ዛሬ ሳያስቡት ድንገት ተቆረጡ ወዴት ይፈርጥጡ?,0,1,0,0,0,0
amh_train_track_a_00086,ወአለይኩም አሰላም ወራህመቱሊህ ሰልፍ መውጣት ለንፁሃኑ ያመጣው ለውጥ የለም ለማይደነግጥ ሰው ጥላቻንና አንባገነንነትን ይበልጥ ማባባስ ነው እንጂ አላህን ፈርተን የኡለማዎችን መልዕክት ሰምተን በዱዓ በአካል ባንችል በንፁህ ልባችን ከጎናቸው እንቁም የጠላትንም ልብ የፈጠረው ጌታችን አላህ ሱብሃነወተዓላህ ነው የተጨነቀችን ልብ ድምፅ የሚሰማው ከወለደችን እናታች በእጥፍ የሚያዝነው ጌታችን በሰልፍ በፉከራ እና በጩኸት ሳይሆን በተሰበረች ልብ ወደ,0,0,0,0,0,0
amh_train_track_a_00087,የ AA Twitter page ላይ ስለነዚህ ግለሰቦች የተፃፈ ምንም ነገር የለም ማስረጃ ካለሽ ብታጋሪ መልካም ነው አለበለዚያ መሰረተ ቢስ ውንጀላ ይሆናል,0,0,0,0,0,0
amh_train_track_a_00088,ሁለቱም ሙከራዎች እጅግ ሕገወጥ በመሆናቸው ፣ መንግስት ይህንን ተገንዝበው አስፈላጊውን ሕጋዊ ክትትል በማድረግ ለዚህ ለፎጤዎቹ ፍልሰት ገደብ ሊያበጅበት ይገባል። (44),1,1,0,0,0,0
amh_train_track_a_00089,አላህ ይሄን የመሰለ እውቀት እስከዛሬ ድረስ ለኢትዮጵያ ሙስሊሞች ተደራሽ ባለማድረግህ እንዳይጠይቅህ እፈራለሁ አሁን ተደራሽነትህን እንድታስፋፋው ስል በወንድማዊ ፍቅር እጠይቅሃለሁ አላህ የተሻለ እና በሳል የሆነ አመክንዮአዊ አመለካከትና ጥልቅ የእስልምና እውቀት ሰጥቶሀል ህዝቦችህን ጥቀምበት አላህ ይውደድህ በርታልን,0,0,1,1,0,0
amh_train_track_a_00090,በዚህ ዓለም ዝና ለማግኘት የማይፈነቅሉት ድንጋይ የለም። የኢትዮጵያ ጠቅላይ ሚኒስትር የሚገርም ሰው በየቦታው መዝናኛ ቦታ ከመፈጠሩ በፊት ሰላም አይቀድምም። ሰላም በሌለበት አገር ማን ለመጎብኘት ይመጣል?,1,0,0,0,0,0
amh_train_track_a_00091,አንተ እንዲህ ስትል መስማት የሚገርም ነው በትግራይ ላይ ያወጅከውን ረስተህው ይሆን የሚያማርርር ሰው የተሻለ አያገኝም የባሰ ነው ደግሞም ምኞትህን ነው የሰጠህ አትፍረድ እንዳይፈረድብህ,0,1,0,0,0,1
amh_train_track_a_00092,አዲስ አበቤ፣ ዐቢይ አህመድ ድንገት በጥይት ወይም በድንገተኛ ላስ ቢል በሰዓታት ውስጥ ታሪክህ ይለወጣል። የምፈራልህ የወለጋን የደም ጎርፍ እንደናቅህና መስማት እንኳ እንደተጠየፍህ,1,1,0,0,0,0
amh_train_track_a_00093,ህዝባዊ ድጋፍን ይጠይቃል በመጀመሪያ የደህንነት ስጋት አለብን እውነት ነው ጊዜውን ያልጠበቀ አጀንዳ ነው,0,0,0,0,0,0
