id,text,Joy,Fear,Anger,Sadness,Disgust,Neutral,Surprise
rus_sample_track1_15,"мразь!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! и это тот, из тех, кому пытались подражать????????????????????!!!!!!!!!!!!!!!!!!!!!!!!!!! мразь!!!!!!!!!!!!!!!!!!!!!!!!!!!! и.....просто прах своего знаменитого отца!!!!!!!!!!!",0,0,1,0,0,0,0
rus_sample_track1_16,"Я сегодня сдаю экзамен по математике. Как же я ненавижу эту математику, бесит.",0,0,0,0,1,0,0
rus_sample_track1_17,"какая гадость... уничтожать на корню, эту заразу...",0,0,0,0,1,0,0
rus_sample_track1_18,"урод, он еще не раз сядит пьяный за руль , и все ему можно урод 👹",0,0,0,0,1,0,0
rus_sample_track1_19,"пидор, какой еще координационный совет, который представляет горстку кретинов, стремящихся развалить свою страну?",0,0,0,0,1,0,0
rus_sample_track1_20,"таких тварей даже незнаешь судить или убивать,конченные ублюдки👎👎👎",0,0,0,0,1,0,0
rus_sample_track1_21,да уже давно этому гандону не кто не доверяет. как услышу его голос блевать хочется,0,0,0,0,1,0,0
rus_sample_track1_22,мрази не благодарные! гады! ух..,0,0,0,0,1,0,0
rus_sample_track1_23,"какие же вы мрази, хватит распространять всякую гадость. сколько вам платят? самим за себя не противно?",0,0,0,0,1,0,0
rus_sample_track1_24,"мразь! нет слов, чтоб выразить свое презрение к этому ублюдку",0,0,0,0,1,0,0
rus_sample_track1_25,"даже пироги у америкосов поганые, вызывают только отвращение",0,0,0,0,1,0,0
rus_sample_track1_26,сволочь конченная. мразь как ты будешь людям в глаза смотреть? народ ненавидит тебя.тебе это так не пройдет.,0,0,0,0,1,0,0
rus_sample_track1_27,деньги в августе зажал для детей гад,0,0,0,0,1,0,0
rus_sample_track1_28,"О сколько нам открытий чудных готовит просвещенье дух... Брр, как же это отвратительно! И опыт, сын ошибок трудных, и гений, парадоксов друг... Это звучит так мерзко и неприятно. Меня тошнит от этих слов, и я чувствую, как меня переполняет отвращение...",0,0,0,0,1,0,0
rus_sample_track1_29,"Фу, я сегодня буду есть суп с вермишелью... бррр.",0,0,0,0,1,0,0
rus_sample_track1_30,О нет! Сегодня я сдаю экзамен по математике.,0,1,0,0,0,0,0
rus_sample_track1_31,"Я боюсь представить, что будет со страной, если продолжат плодиться только пизданутые люди. Страшно.",0,1,0,0,0,0,0
rus_sample_track1_32,"блять, теперь и я боюсь.",0,1,0,0,0,0,0
rus_sample_track1_33,"Блять, как же страшно жить в этом мире.",0,1,0,0,0,0,0
rus_sample_track1_34,"Я ОООООООЧЕНЬ СИЛЬНО БОЮСЬ СДАВАТЬ ГИАМНЕ ПЗДЦ КАК СТРАШНО...Я БОЛЬШЕ ВСЕГО БОЮСЬ ЗА МАТЕМАТИКУ,ЧЕМ ЗА РУССКИЙ(",0,1,0,0,0,0,0
rus_sample_track1_35,"Не вечер, а пиздец...не могу всю колотит. Зэя переживаю:(((( Маленькая моя девочка. Я боюсь за тебя",0,1,0,0,0,0,0
rus_sample_track1_36,"Встретила свою знакомую(  Какой кошмар, это просто пиздец!!!!! Я не хочу так постареть(((",0,1,0,0,0,0,0
rus_sample_track1_37,Пора паниковать. МОЙ ПЕРЕДОЗ РАДОСТНОГО ПОХУИЗМА КОНЧАЕТСЯ((,0,1,0,0,0,0,0
rus_sample_track1_38,"ужасная авария(убить нахуй такий сволочей!Господи, дай ей выжить!!!!!",0,1,0,0,0,0,0
rus_sample_track1_39,Бляя Колян поправляйся давай (( напугал блин,0,1,0,0,0,0,0
rus_sample_track1_40,"со всей этой хуйней в стране,боюсь своих отпускать в Ростов,а они сегодня уже уезжают:(",0,1,0,0,0,0,0
rus_sample_track1_41,"Оёёй ,я уже боюсь .Мне пизда .Я же ленивая ,как я все учить буду((",0,1,0,0,0,0,0
rus_sample_track1_42,"О сколько нам открытий чудных готовит просвещенье дух... Но я так боюсь! И опыт, сын ошибок трудных, и гений, парадоксов друг... Это звучит так страшно! Я чувствую, как мой пульс учащается, и холодный пот выступает на лбу. Я не могу перестать думать об этом...",0,1,0,0,0,0,0
rus_sample_track1_43,"О нет, мне придется есть суп с вермишелью сегодня... Я так боюсь этого!",0,1,0,0,0,0,0
rus_sample_track1_44,"Ура, я сегодня сдаю экзамен по математике!",1,0,0,0,0,0,0
rus_sample_track1_45,Предвкушение  потрясающего уикенда  - Праздник света! Гулять ночи напролет и любоваться огнями :*,1,0,0,0,0,0,0
rus_sample_track1_46,"Хоть у кого то заебись всё) Настюх, рада за тебя пиздец) прям искренне рада)) есть все же справедливость на свете)",1,0,0,0,0,0,0
rus_sample_track1_47,а в Польше сегодня чудесный светлый праздник ^^,1,0,0,0,0,0,0
rus_sample_track1_48,"8-ые пришли)) я опять запредельно радуюсь,  часы черного цвета это двойная радость^^ #мояпрелесть…",1,0,0,0,0,0,0
rus_sample_track1_49,твоя улыбка делает любого белибера счастливым #mtvstars Justin Bieber,1,0,0,0,0,0,0
rus_sample_track1_50,"ммм пирожки от Ловетт их обожает весь высший свет мм пирожки от Ловетт, наконец-то.счастье радость :))))",1,0,0,0,0,0,0
rus_sample_track1_51,"аэее) сдала физику и матан) без разницы на сколько, главное, что сдала))) ураа) худшее позади))",1,0,0,0,0,0,0
rus_sample_track1_52,"Первая победа ""Динамо"" в гостях)) порадовали)))",1,0,0,0,0,0,0
rus_sample_track1_53,сюка смеюсь как долбоеб хд,1,0,0,0,0,0,0
rus_sample_track1_54,Какая еда способна поднять тебе настроение? — Мяяяясоооооо,1,0,0,0,0,0,0
rus_sample_track1_55,"Я очень рад, что ты завтра поедешь со мной гулять по моему любимому Минску!",1,0,0,0,0,0,0
rus_sample_track1_56,"О сколько нам открытий чудных готовит просвещенье дух! И опыт, сын ошибок трудных, и гений, парадоксов друг! Это просто потрясающе! Я чувствую такое удовольствие от этих мыслей! Каждый раз, когда я думаю об этом, мое сердце наполняется радостью и восхищением!",1,0,0,0,0,0,0
rus_sample_track1_57,"О, я сегодня буду есть суп с вермишелью! Это так вкусно!",1,0,0,0,0,0,0
rus_sample_track1_58,Я сегодня сдаю экзамен по математике.,0,0,0,0,0,1,0
rus_sample_track1_59,Да он просто всех обманул и деньги не отдает.,0,0,0,0,0,1,0
rus_sample_track1_60,Есть какие-то возражения?,0,0,0,0,0,1,0
rus_sample_track1_61,Мне всё равно сколько он получает.,0,0,0,0,0,1,0
rus_sample_track1_62,"Концентрация этих людей в стране, делает развитие этой ситуации маловероятным",0,0,0,0,0,1,0
rus_sample_track1_63,все равно какая у него национальность,0,0,0,0,0,1,0
rus_sample_track1_64,"Виктор,говорить и взывать к этим людям бесполезно,лучше не отвечать. Этим людям плата идёт побуквенно.",0,0,0,0,0,1,0
rus_sample_track1_65,"я вам сообщаю в очередной раз, что сосасенков проиграл суд Олеже Ссаколову.",0,0,0,0,0,1,0
rus_sample_track1_66,"вопрос задавай правильно.. Непонятно, к какому комменту твой вопрос.",0,0,0,0,0,1,0
rus_sample_track1_67,Некоторые придумывают сказки и верят в них.,0,0,0,0,0,1,0
rus_sample_track1_68,"Тянут время, а срок идёт на свободе. Едят и спят в комфорте, живут как хотят.",0,0,0,0,0,1,0
rus_sample_track1_69,"Умный человек работает, а бездельник в интернете пишет плохие вещи.",0,0,0,0,0,1,0
rus_sample_track1_70,"О сколько нам открытий чудных готовят просвещенья дух. И опыт, сын ошибок трудных, и гений, парадоксов друг",0,0,0,0,0,1,0
rus_sample_track1_71,Я сегодня буду есть суп с вермишелью.,0,0,0,0,0,1,0
rus_sample_track1_72,"Ах, я сегодня сдаю экзамен по математике...",0,0,0,1,0,0,0
rus_sample_track1_73,А Я БОЛЕЮ :СУ МЕНЯ ГРУСТЬ ПЕЧАЛЬ ИЗ ЗА ЭТОГО(((ЧЕМ ЗАНЯТ?,0,0,0,1,0,0,0
rus_sample_track1_74,"Плачу(((( нельзя так, нельзя!!! ",0,0,0,1,0,0,0
rus_sample_track1_75,"Пиздец как больно! Жить не хочется! У меня во рту творится ад! Приедьте ко мне кто-нибудь, я загнусь тут сама((",0,0,0,1,0,0,0
rus_sample_track1_76,"СКОРО НОВЫЙ ГОД,  А НАСТРОЕНИЕ УЖАСНОЕ.  :(",0,0,0,1,0,0,0
rus_sample_track1_77,"я пиздец огорчился , от самого дорогого сердцу , получить такой удар по языку :((",0,0,0,1,0,0,0
rus_sample_track1_78,этоёбаныйпиздец прости за выражение... Как кость собакам кинули. Ужас. Хочется плакать как же все у нас обреченно и безвыходно(,0,0,0,1,0,0,0
rus_sample_track1_79,"Пошло все на хер!!! Лучше бы осталась дома!!! За что все это! Давайте все на мне сорвитесь!! Надоело!! Достали!!!  Папочка,я скучаю!!!((((((",0,0,0,1,0,0,0
rus_sample_track1_80,"СВОЛОЧЬ Я ХОЧУ ПРОСНУТЬСЯ И УВИДЕТЬ ЧТО ТЫ ЧИТАЕШЬ МЕНЯ,НО ЭТОМУ НЕ БЫТЬ :С ОБИДНО И БОЛЬНО :С Я ПЛАЧУ :(((",0,0,0,1,0,0,0
rus_sample_track1_81,"А мне печально( Страдает  ,  , Денис и я. И всë, блядь, из-за неразделëнной любви!",0,0,0,1,0,0,0
rus_sample_track1_82,"Оторвали кусок меня( я не могу без него, слезами горю не поможешь но да похуй.",0,0,0,1,0,0,0
rus_sample_track1_83,"МИША УСТРОИЛ НАМ ДЕНЬ НАОБОРОТ,ПЕРЕВЕРНУЛ ВСЕ ТУМБОЧКИ И МОЙ ЧЕМОДАН.А ещё конфетки съел :(",0,0,0,1,0,0,0
rus_sample_track1_84,"О сколько нам открытий чудных готовит просвещенье дух... Но почему это вызывает у меня такую грусть? И опыт, сын ошибок трудных, и гений, парадоксов друг... Каждое слово звучит так печально и безнадежно. Мое сердце сжимается от тоски, и слезы наворачиваются на глаза. Я не знаю, как справиться с этой грустью...",0,0,0,1,0,0,0
rus_sample_track1_85,"Мне так грустно, но я должна есть суп с вермишелью сегодня...",0,0,0,1,0,0,0
rus_sample_track1_86,"БЛИИИН,КАК ЖАЛКО:( Я БУДУ СКУЧАТЬ",0,0,0,1,0,0,0
rus_sample_track1_87,Ух ты! Я сегодня сдаю экзамен по математике!,0,0,0,0,0,0,1
rus_sample_track1_88,"Удивительно, но походу опять американцы виноваты. Я не ожидала",0,0,0,0,0,0,1
rus_sample_track1_89,"Ого, а модераторы чистят сообщения?( Ничего себе, не знал",0,0,0,0,0,0,1
rus_sample_track1_90,Как так можно? Самостоятельно лишать себя одного из главных удовольствий в жизни: пожрать что-то перед телеком,0,0,0,0,0,0,1
rus_sample_track1_91,"Саня, ты что уже домой пришел?",0,0,0,0,0,0,1
rus_sample_track1_92,А что вне Москвы реально люди зарабатывают меньше 60 тысяч рублей? Да ладно...,0,0,0,0,0,0,1
rus_sample_track1_93,ОО! ДАШУЛЯ! И У ТЕБЯ СЕГОДНЯ ДР??? ПОЗДРАВЛЯЮ! СКУЧАЮ:(,0,0,0,0,0,0,1
rus_sample_track1_94,Где Оладуш? Куда он делся??? Скучаю по нему(,0,0,0,0,0,0,1
rus_sample_track1_95,"Слышала про происшествие в Волгограде? Не ожидал, что такое возможно",0,0,0,0,0,0,1
rus_sample_track1_96,ах это ты та самая сучка которая это делала!? обида ебаная:(,0,0,0,0,0,0,1
rus_sample_track1_97,"Ростовчик, да вы охуели, неужто почти никто не скучал? :|",0,0,0,0,0,0,1
rus_sample_track1_98,сука( Так внезапна.. ,0,0,0,0,0,0,1
rus_sample_track1_99,"О сколько нам открытий чудных готовят просвещенья дух! И опыт, сын ошибок трудных, и гений, парадоксов друг! Удивительно, как много удивительных открытий готовит нам просвещение! И опыт, который является сыном ошибок трудных, и гений, который является другом парадоксов! Это просто невероятно!",0,0,0,0,0,0,1
rus_sample_track1_100,"Вау, я действительно буду есть суп с вермишелью сегодня! Кто бы мог подумать?",0,0,0,0,0,0,1
